Orthogroup	Duplications (all)	Duplications (50% support)
OG0010522	1	1
OG0010523	1	1
OG0010524	2	2
OG0010525	2	2
OG0010526	0	0
OG0010527	1	1
OG0010528	1	1
OG0010529	0	0
OG0010530	2	2
OG0010531	0	0
OG0010532	0	0
OG0010533	1	1
OG0010534	1	1
OG0010535	0	0
OG0010536	1	1
OG0010537	1	1
OG0010538	1	1
OG0010539	1	1
OG0010540	1	1
OG0010541	0	0
OG0010542	0	0
OG0010543	1	1
OG0010544	1	1
OG0010545	2	2
OG0010546	2	2
OG0010547	0	0
OG0010548	1	1
OG0010549	1	1
OG0010550	2	2
OG0010551	2	2
OG0010552	0	0
OG0010553	1	1
OG0010554	0	0
OG0010555	2	2
OG0010556	1	1
OG0010557	1	1
OG0010558	0	0
OG0010559	0	0
OG0010560	0	0
OG0010561	0	0
OG0010562	0	0
OG0010563	1	1
OG0010564	1	1
OG0010565	2	2
OG0010566	0	0
OG0010567	1	1
OG0010568	1	1
OG0010569	0	0
OG0010570	0	0
OG0010571	4	4
OG0010572	2	2
OG0010573	0	0
OG0010574	1	1
OG0010575	0	0
OG0010576	0	0
OG0010577	1	1
OG0010578	0	0
OG0010579	1	1
OG0010580	1	1
OG0010581	0	0
OG0010582	0	0
OG0010583	1	1
OG0010584	1	1
OG0010585	0	0
OG0010586	1	1
OG0010587	2	2
OG0010588	1	1
OG0010589	0	0
OG0010590	0	0
OG0010591	0	0
OG0010592	2	2
OG0010593	1	1
OG0010594	0	0
OG0010595	1	1
OG0010596	0	0
OG0010597	0	0
OG0010598	2	2
OG0010599	1	1
OG0010600	1	1
OG0010601	0	0
OG0010602	1	1
OG0010603	1	1
OG0010604	0	0
OG0010605	1	1
OG0010606	1	1
OG0010607	0	0
OG0010608	0	0
OG0010609	0	0
OG0010610	3	3
OG0010611	2	2
OG0010612	3	3
OG0010613	1	1
OG0010614	2	2
OG0010615	1	1
OG0010616	0	0
OG0010617	0	0
OG0010618	1	1
OG0010619	0	0
OG0010620	1	1
OG0010621	0	0
OG0010622	1	1
OG0010623	1	1
OG0010624	2	2
OG0010625	0	0
OG0010626	1	1
OG0010627	0	0
OG0010628	2	2
OG0010629	0	0
OG0010630	0	0
OG0010631	0	0
OG0010632	1	1
OG0010633	0	0
OG0010634	0	0
OG0010635	2	2
OG0010636	0	0
OG0010637	2	2
OG0010638	2	2
OG0010639	0	0
OG0010640	1	1
OG0010641	0	0
OG0010642	1	1
OG0010643	0	0
OG0010644	0	0
OG0010645	1	1
OG0010646	1	1
OG0010647	1	1
OG0010648	2	2
OG0010649	0	0
OG0010650	0	0
OG0010651	1	1
OG0010652	0	0
OG0010653	1	1
OG0010654	1	1
OG0010655	0	0
OG0010656	3	3
OG0010657	2	2
OG0010658	2	2
OG0010659	1	1
OG0010660	1	1
OG0010661	0	0
OG0010662	1	1
OG0010663	1	1
OG0010664	1	1
OG0010665	1	1
OG0010666	0	0
OG0010667	4	4
OG0010668	1	1
OG0010669	1	1
OG0010670	0	0
OG0010671	1	1
OG0010672	1	1
OG0010673	0	0
OG0010674	2	2
OG0010675	0	0
OG0010676	2	2
OG0010677	2	2
OG0010678	0	0
OG0010679	2	2
OG0010680	2	2
OG0010681	0	0
OG0010682	1	1
OG0010683	1	1
OG0010684	2	2
OG0010685	0	0
OG0010686	0	0
OG0010687	0	0
OG0010688	1	1
OG0010689	0	0
OG0010690	4	4
OG0010691	1	1
OG0010692	1	1
OG0010693	1	1
OG0010694	2	2
OG0010695	1	1
OG0010696	2	2
OG0010697	2	2
OG0010698	1	1
OG0010699	0	0
OG0010700	1	1
OG0010701	1	1
OG0010702	2	2
OG0010703	1	1
OG0010704	2	2
OG0010705	1	1
OG0010706	1	1
OG0010707	1	1
OG0010708	0	0
OG0010709	1	1
OG0010710	1	1
OG0010711	0	0
OG0010712	1	1
OG0010713	1	1
OG0010714	3	3
OG0010715	1	1
OG0010716	1	1
OG0010717	1	0
OG0010718	1	1
OG0010719	1	0
OG0010720	0	0
OG0010721	1	1
OG0010722	0	0
OG0010723	2	2
OG0010724	2	2
OG0010725	4	4
OG0010726	2	2
OG0010727	1	1
OG0010728	1	1
OG0010729	0	0
OG0010730	0	0
OG0010731	1	1
OG0010732	1	1
OG0010733	4	4
OG0010734	4	4
OG0010735	2	2
OG0010736	2	2
OG0010737	4	4
OG0010738	4	4
OG0010739	1	1
OG0010740	0	0
OG0010741	2	2
OG0010742	2	2
OG0010743	4	4
OG0010744	4	4
OG0010745	4	4
OG0010746	4	4
OG0010747	4	4
OG0010748	4	4
OG0010749	4	4
OG0010750	0	0
OG0010751	1	1
OG0010752	2	2
OG0010753	2	2
OG0010754	2	2
OG0010755	0	0
OG0010756	3	3
OG0010757	2	2
OG0010758	4	4
OG0010759	2	2
OG0010760	2	2
OG0010761	2	2
OG0010762	2	2
OG0010763	2	2
OG0010764	3	3
OG0010765	2	2
OG0010766	3	3
OG0010767	1	1
OG0010768	1	1
OG0010769	1	1
OG0010770	0	0
OG0010771	3	3
OG0010772	2	2
OG0010773	1	1
OG0010774	1	1
OG0010775	2	2
OG0010776	0	0
OG0010777	2	2
OG0010778	4	4
OG0010779	4	4
OG0010780	4	4
OG0010781	1	1
OG0010782	4	4
OG0010783	4	4
OG0010784	4	4
OG0010785	4	4
OG0010786	4	4
OG0010787	4	4
OG0010788	4	4
OG0010789	4	4
OG0010790	4	4
OG0010791	4	4
OG0010792	4	4
OG0010793	3	3
OG0010794	4	4
OG0010795	4	4
OG0010796	4	4
OG0010797	4	4
OG0010798	4	4
OG0010799	4	4
OG0010800	4	4
OG0010801	4	4
OG0010802	1	1
OG0010803	4	4
OG0010804	4	4
OG0010805	1	1
OG0010806	4	4
OG0010807	4	4
OG0010808	4	4
OG0010809	1	1
OG0010810	4	4
OG0010811	4	4
OG0010812	1	1
OG0010813	4	4
OG0010814	4	4
OG0010815	4	4
OG0010816	4	4
OG0010817	3	3
OG0010818	3	3
OG0010819	4	4
OG0010820	4	4
OG0010821	4	4
OG0010822	4	4
OG0010823	4	4
OG0010824	4	4
OG0010825	4	4
OG0010826	4	4
OG0010827	1	1
OG0010828	4	4
OG0010829	4	4
OG0010830	4	4
OG0010831	4	4
OG0010832	4	4
OG0010833	4	4
OG0010834	0	0
OG0010835	4	4
OG0010836	1	0
OG0010837	4	4
OG0010838	4	4
OG0010839	4	4
OG0010840	4	4
OG0010841	4	4
OG0010842	0	0
OG0010843	4	4
OG0010844	4	4
OG0010845	4	4
OG0010846	2	2
OG0010847	4	4
OG0010848	1	1
OG0010849	2	2
OG0010850	4	4
OG0010851	4	4
OG0010852	4	4
OG0010853	3	3
OG0010854	4	4
OG0010855	4	4
OG0010856	0	0
OG0010857	2	2
OG0010858	4	4
OG0010859	2	2
OG0010860	1	1
OG0010861	1	1
OG0010862	3	3
OG0010863	0	0
OG0010864	4	4
OG0010865	4	4
OG0010866	4	4
OG0010867	4	4
OG0010868	0	0
OG0010869	2	2
OG0010870	1	1
OG0010871	3	3
OG0010872	3	3
OG0010873	3	3
OG0010874	3	3
OG0010875	1	1
OG0010876	4	4
OG0010877	3	3
OG0010878	2	2
OG0010879	3	3
OG0010880	3	3
OG0010881	3	3
OG0010882	2	2
OG0010883	3	3
OG0010884	3	3
OG0010885	2	2
OG0010886	1	1
OG0010887	2	2
OG0010888	4	4
OG0010889	4	4
OG0010890	4	4
OG0010891	2	2
OG0010892	4	4
OG0010893	2	2
OG0010894	1	1
OG0010895	2	2
OG0010896	3	3
OG0010897	3	3
OG0010898	2	2
OG0010899	0	0
OG0010900	1	1
OG0010901	4	4
OG0010902	3	3
OG0010903	1	1
OG0010904	1	1
OG0010905	2	2
OG0010906	4	4
OG0010907	2	2
OG0010908	3	3
OG0010909	1	1
OG0010910	1	1
OG0010911	1	0
OG0010912	0	0
OG0010913	0	0
OG0010914	2	2
OG0010915	0	0
OG0010916	3	3
OG0010917	1	1
OG0010918	2	2
OG0010919	1	1
OG0010920	1	1
OG0010921	1	1
OG0010922	0	0
OG0010923	3	3
OG0010924	2	2
OG0010925	3	3
OG0010926	0	0
OG0010927	1	1
OG0010928	0	0
OG0010929	0	0
OG0010930	0	0
OG0010931	0	0
OG0010932	0	0
OG0010933	0	0
OG0010934	1	0
OG0010935	0	0
OG0010936	0	0
OG0010937	1	1
OG0010938	0	0
OG0010939	0	0
OG0010940	0	0
OG0010941	0	0
OG0010942	0	0
OG0010943	0	0
OG0010944	0	0
OG0010945	0	0
OG0010946	1	1
OG0010947	0	0
OG0010948	1	1
OG0010949	1	1
OG0010950	1	1
OG0010951	0	0
OG0010952	0	0
OG0010953	3	3
OG0010954	0	0
OG0010955	1	1
OG0010956	1	1
OG0010957	0	0
OG0010958	0	0
OG0010959	1	1
OG0010960	0	0
OG0010961	1	0
OG0010962	1	1
OG0010963	2	2
OG0010964	0	0
OG0010965	0	0
OG0010966	0	0
OG0010967	1	1
OG0010968	0	0
OG0010969	0	0
OG0010970	0	0
OG0010971	0	0
OG0010972	0	0
OG0010973	0	0
OG0010974	0	0
OG0010975	0	0
OG0010976	0	0
OG0010977	1	1
OG0010978	0	0
OG0010979	1	1
OG0010980	0	0
OG0010981	1	1
OG0010982	1	1
OG0010983	1	1
OG0010984	0	0
OG0010985	0	0
OG0010986	0	0
OG0010987	1	1
OG0010988	0	0
OG0010989	1	1
OG0010990	0	0
OG0010991	0	0
OG0010992	0	0
OG0010993	0	0
OG0010994	0	0
OG0010995	0	0
OG0010996	0	0
OG0010997	3	3
OG0010998	0	0
OG0010999	0	0
OG0011000	0	0
OG0011001	0	0
OG0011002	1	1
OG0011003	1	1
OG0011004	2	2
OG0011005	3	3
OG0011006	3	3
OG0011007	0	0
OG0011008	0	0
OG0011009	0	0
OG0011010	3	3
OG0011011	0	0
OG0011012	0	0
OG0011013	1	1
OG0011014	1	1
OG0011015	1	1
OG0011016	1	1
OG0011017	4	4
OG0011018	0	0
OG0011019	0	0
OG0011020	4	4
OG0011021	0	0
OG0011022	4	4
OG0011023	0	0
OG0011024	0	0
OG0011025	1	1
OG0011026	1	1
OG0011027	0	0
OG0011028	0	0
OG0011029	0	0
OG0011030	0	0
OG0011031	1	1
OG0011032	1	1
OG0011033	0	0
OG0011034	1	1
OG0011035	2	2
OG0011036	0	0
OG0011037	0	0
OG0011038	0	0
OG0011039	0	0
OG0011040	1	1
OG0011041	0	0
OG0011042	0	0
OG0011043	1	1
OG0011044	1	1
OG0011045	0	0
OG0011046	1	1
OG0011047	0	0
OG0011048	1	1
OG0011049	0	0
OG0011050	2	2
OG0011051	0	0
OG0011052	0	0
OG0011053	1	1
OG0011054	1	1
OG0011055	1	1
OG0011056	0	0
OG0011057	1	1
OG0011058	0	0
OG0011059	2	2
OG0011060	1	1
OG0011061	1	1
OG0011062	1	1
OG0011063	3	3
OG0011064	0	0
OG0011065	0	0
OG0011066	1	1
OG0011067	4	4
OG0011068	1	1
OG0011069	0	0
OG0011070	0	0
OG0011071	1	1
OG0011072	0	0
OG0011073	1	1
OG0011074	0	0
OG0011075	0	0
OG0011076	0	0
OG0011077	1	1
OG0011078	0	0
OG0011079	0	0
OG0011080	1	1
OG0011081	0	0
OG0011082	1	1
OG0011083	1	1
OG0011084	0	0
OG0011085	0	0
OG0011086	0	0
OG0011087	1	1
OG0011088	0	0
OG0011089	0	0
OG0011090	0	0
OG0011091	0	0
OG0011092	0	0
OG0011093	0	0
OG0011094	3	3
OG0011095	1	1
OG0011096	0	0
OG0011097	0	0
OG0011098	0	0
OG0011099	0	0
OG0011100	1	1
OG0011101	0	0
OG0011102	2	2
OG0011103	0	0
OG0011104	0	0
OG0011105	4	4
OG0011106	0	0
OG0011107	0	0
OG0011108	0	0
OG0011109	0	0
OG0011110	0	0
OG0011111	3	3
OG0011112	0	0
OG0011113	0	0
OG0011114	0	0
OG0011115	0	0
OG0011116	1	1
OG0011117	0	0
OG0011118	1	1
OG0011119	0	0
OG0011120	1	1
OG0011121	0	0
OG0011122	0	0
OG0011123	1	1
OG0011124	0	0
OG0011125	1	1
OG0011126	0	0
OG0011127	1	1
OG0011128	0	0
OG0011129	0	0
OG0011130	1	1
OG0011131	2	2
OG0011132	2	2
OG0011133	0	0
OG0011134	0	0
OG0011135	0	0
OG0011136	0	0
OG0011137	1	1
OG0011138	3	3
OG0011139	0	0
OG0011140	4	4
OG0011141	2	2
OG0011142	0	0
OG0011143	0	0
OG0011144	0	0
OG0011145	0	0
OG0011146	1	1
OG0011147	0	0
OG0011148	0	0
OG0011149	3	3
OG0011150	2	2
OG0011151	0	0
OG0011152	0	0
OG0011153	0	0
OG0011154	0	0
OG0011155	1	1
OG0011156	1	1
OG0011157	0	0
OG0011158	0	0
OG0011159	0	0
OG0011160	1	1
OG0011161	1	1
OG0011162	2	2
OG0011163	0	0
OG0011164	1	1
OG0011165	0	0
OG0011166	0	0
OG0011167	0	0
OG0011168	0	0
OG0011169	1	1
OG0011170	0	0
OG0011171	0	0
OG0011172	0	0
OG0011173	0	0
OG0011174	0	0
OG0011175	1	1
OG0011176	1	1
OG0011177	1	1
OG0011178	1	1
OG0011179	0	0
OG0011180	0	0
OG0011181	1	1
OG0011182	0	0
OG0011183	0	0
OG0011184	0	0
OG0011185	0	0
OG0011186	1	1
OG0011187	0	0
OG0011188	0	0
OG0011189	0	0
OG0011190	0	0
OG0011191	1	1
OG0011192	0	0
OG0011193	0	0
OG0011194	0	0
OG0011195	0	0
OG0011196	0	0
OG0011197	0	0
OG0011198	0	0
OG0011199	0	0
OG0011200	0	0
OG0011201	0	0
OG0011202	0	0
OG0011203	0	0
OG0011204	0	0
OG0011205	0	0
OG0011206	0	0
OG0011207	0	0
OG0011208	0	0
OG0011209	0	0
OG0011210	0	0
OG0011211	2	2
OG0011212	0	0
OG0011213	0	0
OG0011214	0	0
OG0011215	0	0
OG0011216	0	0
OG0011217	0	0
OG0011218	1	1
OG0011219	0	0
OG0011220	0	0
OG0011221	1	1
OG0011222	0	0
OG0011223	0	0
OG0011224	0	0
OG0011225	0	0
OG0011226	0	0
OG0011227	0	0
OG0011228	1	0
OG0011229	1	1
OG0011230	0	0
OG0011231	1	1
OG0011232	2	2
OG0011233	1	1
OG0011234	0	0
OG0011235	0	0
OG0011236	0	0
OG0011237	0	0
OG0011238	0	0
OG0011239	1	1
OG0011240	0	0
OG0011241	0	0
OG0011242	0	0
OG0011243	0	0
OG0011244	2	2
OG0011245	0	0
OG0011246	1	1
OG0011247	1	1
OG0011248	0	0
OG0011249	2	2
OG0011250	1	1
OG0011251	0	0
OG0011252	0	0
OG0011253	0	0
OG0011254	1	1
OG0011255	1	1
OG0011256	1	1
OG0011257	0	0
OG0011258	2	2
OG0011259	1	1
OG0011260	0	0
OG0011261	0	0
OG0011262	1	1
OG0011263	0	0
OG0011264	0	0
OG0011265	1	1
OG0011266	0	0
OG0011267	1	0
OG0011268	2	2
OG0011269	0	0
OG0011270	0	0
OG0011271	0	0
OG0011272	0	0
OG0011273	1	1
OG0011274	0	0
OG0011275	0	0
OG0011276	1	1
OG0011277	1	0
OG0011278	0	0
OG0011279	1	1
OG0011280	1	1
OG0011281	0	0
OG0011282	0	0
OG0011283	1	1
OG0011284	0	0
OG0011285	0	0
OG0011286	1	1
OG0011287	0	0
OG0011288	0	0
OG0011289	0	0
OG0011290	1	1
OG0011291	0	0
OG0011292	2	2
OG0011293	0	0
OG0011294	0	0
OG0011295	0	0
OG0011296	0	0
OG0011297	1	1
OG0011298	1	1
OG0011299	0	0
OG0011300	0	0
OG0011301	1	1
OG0011302	0	0
OG0011303	0	0
OG0011304	1	1
OG0011305	1	1
OG0011306	1	1
OG0011307	2	2
OG0011308	1	1
OG0011309	1	1
OG0011310	0	0
OG0011311	1	1
OG0011312	0	0
OG0011313	0	0
OG0011314	1	1
OG0011315	0	0
OG0011316	1	1
OG0011317	0	0
OG0011318	0	0
OG0011319	0	0
OG0011320	0	0
OG0011321	0	0
OG0011322	1	1
OG0011323	1	1
OG0011324	0	0
OG0011325	0	0
OG0011326	0	0
OG0011327	1	1
OG0011328	0	0
OG0011329	0	0
OG0011330	0	0
OG0011331	0	0
OG0011332	1	1
OG0011333	0	0
OG0011334	1	1
OG0011335	0	0
OG0011336	0	0
OG0011337	0	0
OG0011338	1	1
OG0011339	0	0
OG0011340	1	1
OG0011341	0	0
OG0011342	0	0
OG0011343	0	0
OG0011344	3	3
OG0011345	0	0
OG0011346	0	0
OG0011347	0	0
OG0011348	0	0
OG0011349	0	0
OG0011350	0	0
OG0011351	1	1
OG0011352	1	1
OG0011353	0	0
OG0011354	0	0
OG0011355	0	0
OG0011356	0	0
OG0011357	1	1
OG0011358	0	0
OG0011359	0	0
OG0011360	0	0
OG0011361	1	1
OG0011362	1	1
OG0011363	0	0
OG0011364	0	0
OG0011365	0	0
OG0011366	1	1
OG0011367	0	0
OG0011368	1	0
OG0011369	0	0
OG0011370	0	0
OG0011371	0	0
OG0011372	0	0
OG0011373	0	0
OG0011374	0	0
OG0011375	3	3
OG0011376	0	0
OG0011377	0	0
OG0011378	1	1
OG0011379	0	0
OG0011380	0	0
OG0011381	2	2
OG0011382	1	1
OG0011383	0	0
OG0011384	0	0
OG0011385	1	1
OG0011386	1	1
OG0011387	0	0
OG0011388	1	1
OG0011389	1	1
OG0011390	0	0
OG0011391	0	0
OG0011392	0	0
OG0011393	1	1
OG0011394	1	1
OG0011395	0	0
OG0011396	0	0
OG0011397	0	0
OG0011398	0	0
OG0011399	0	0
OG0011400	0	0
OG0011401	0	0
OG0011402	0	0
OG0011403	0	0
OG0011404	0	0
OG0011405	0	0
OG0011406	1	1
OG0011407	1	1
OG0011408	1	1
OG0011409	1	1
OG0011410	0	0
OG0011411	1	1
OG0011412	1	1
OG0011413	0	0
OG0011414	0	0
OG0011415	0	0
OG0011416	0	0
OG0011417	1	1
OG0011418	0	0
OG0011419	0	0
OG0011420	1	1
OG0011421	0	0
OG0011422	1	1
OG0011423	0	0
OG0011424	1	1
OG0011425	1	1
OG0011426	0	0
OG0011427	0	0
OG0011428	0	0
OG0011429	0	0
OG0011430	0	0
OG0011431	0	0
OG0011432	0	0
OG0011433	0	0
OG0011434	4	4
OG0011435	0	0
OG0011436	4	4
OG0011437	0	0
OG0011438	4	4
OG0011439	4	4
OG0011440	1	1
OG0011441	0	0
OG0011442	3	3
OG0011443	3	3
OG0011444	0	0
OG0011445	1	1
OG0011446	4	4
OG0011447	2	2
OG0011448	4	4
OG0011449	2	2
OG0011450	0	0
OG0011451	4	4
OG0011452	2	2
OG0011453	4	4
OG0011454	0	0
OG0011455	0	0
OG0011456	2	2
OG0011457	3	3
OG0011458	1	1
OG0011459	2	2
OG0011460	4	4
OG0011461	0	0
OG0011462	3	3
OG0011463	0	0
OG0011464	0	0
OG0011465	1	1
OG0011466	0	0
OG0011467	1	1
OG0011468	3	3
OG0011469	0	0
OG0011470	0	0
OG0011471	0	0
OG0011472	1	1
OG0011473	2	2
OG0011474	0	0
OG0011475	1	1
OG0011476	1	1
OG0011477	4	4
OG0011478	1	1
OG0011479	0	0
OG0011480	0	0
OG0011481	1	1
OG0011482	1	1
OG0011483	1	1
OG0011484	1	1
OG0011485	1	1
OG0011486	0	0
OG0011487	1	1
OG0011488	0	0
OG0011489	1	1
OG0011490	1	1
OG0011491	1	1
OG0011492	1	1
OG0011493	1	1
OG0011494	0	0
OG0011495	1	1
OG0011496	4	4
OG0011497	4	4
OG0011498	0	0
OG0011499	1	1
OG0011500	0	0
OG0011501	0	0
OG0011502	0	0
OG0011503	0	0
OG0011504	0	0
OG0011505	0	0
OG0011506	1	1
OG0011507	0	0
OG0011508	0	0
OG0011509	0	0
OG0011510	1	1
OG0011511	1	1
OG0011512	1	1
OG0011513	1	1
OG0011514	3	3
OG0011515	2	2
OG0011516	1	1
OG0011517	3	3
OG0011518	0	0
OG0011519	3	3
OG0011520	1	1
OG0011521	1	1
OG0011522	0	0
OG0011523	0	0
OG0011524	1	1
OG0011525	1	1
OG0011526	1	1
OG0011527	0	0
OG0011528	0	0
OG0011529	0	0
OG0011530	2	2
OG0011531	0	0
OG0011532	1	1
OG0011533	1	1
OG0011534	1	1
OG0011535	0	0
OG0011536	1	1
OG0011537	1	1
OG0011538	1	1
OG0011539	1	1
OG0011540	1	1
OG0011541	0	0
OG0011542	1	1
OG0011543	1	1
OG0011544	1	1
OG0011545	3	3
OG0011546	1	0
OG0011547	1	1
OG0011548	1	1
OG0011549	4	4
OG0011550	1	1
OG0011551	1	1
OG0011552	2	2
OG0011553	0	0
OG0011554	4	4
OG0011555	0	0
OG0011556	1	1
OG0011557	1	1
OG0011558	4	4
OG0011559	1	1
OG0011560	1	1
OG0011561	1	1
OG0011562	2	2
OG0011563	2	2
OG0011564	2	2
OG0011565	1	0
OG0011566	1	1
OG0011567	1	1
OG0011568	1	1
OG0011569	1	1
OG0011570	0	0
OG0011571	1	1
OG0011572	3	3
OG0011573	2	2
OG0011574	1	1
OG0011575	2	2
OG0011576	1	1
OG0011577	0	0
OG0011578	2	2
OG0011579	3	3
OG0011580	2	2
OG0011581	2	2
OG0011582	4	4
OG0011583	1	1
OG0011584	4	4
OG0011585	2	2
OG0011586	3	3
OG0011587	4	4
OG0011588	2	2
OG0011589	1	1
OG0011590	4	4
OG0011591	4	4
OG0011592	3	3
OG0011593	4	4
OG0011594	4	4
OG0011595	4	4
OG0011596	2	2
OG0011597	3	3
OG0011598	2	2
OG0011599	2	2
OG0011600	3	3
OG0011601	3	3
OG0011602	4	4
OG0011603	3	3
OG0011604	1	1
OG0011605	3	3
OG0011606	2	2
OG0011607	4	4
OG0011608	3	3
OG0011609	1	1
OG0011610	3	3
OG0011611	2	2
OG0011612	3	3
OG0011613	3	3
OG0011614	4	4
OG0011615	1	1
OG0011616	3	3
OG0011617	4	4
OG0011618	1	1
OG0011619	3	3
OG0011620	2	2
OG0011621	2	2
OG0011622	2	2
OG0011623	4	4
OG0011624	1	1
OG0011625	2	2
OG0011626	4	4
OG0011627	2	2
OG0011628	3	3
OG0011629	3	3
OG0011630	1	1
OG0011631	1	1
OG0011632	2	2
OG0011633	3	3
OG0011634	1	1
OG0011635	3	3
OG0011636	3	3
OG0011637	3	3
OG0011638	4	4
OG0011639	3	3
OG0011640	3	3
OG0011641	3	3
OG0011642	4	4
OG0011643	3	3
OG0011644	3	3
OG0011645	3	3
OG0011646	3	3
OG0011647	2	2
OG0011648	3	3
OG0011649	3	3
OG0011650	3	3
OG0011651	3	3
OG0011652	3	3
OG0011653	1	1
OG0011654	3	3
OG0011655	4	4
OG0011656	4	4
OG0011657	4	4
OG0011658	4	4
OG0011659	4	4
OG0011660	4	4
OG0011661	3	3
OG0011662	4	4
OG0011663	1	1
OG0011664	3	3
OG0011665	4	4
OG0011666	4	4
OG0011667	4	4
OG0011668	3	3
OG0011669	2	2
OG0011670	4	4
OG0011671	4	4
OG0011672	4	4
OG0011673	4	4
OG0011674	4	4
OG0011675	4	4
OG0011676	4	4
OG0011677	4	4
OG0011678	4	4
OG0011679	4	4
OG0011680	4	4
OG0011681	4	4
OG0011682	4	4
OG0011683	4	4
OG0011684	4	4
OG0011685	4	4
OG0011686	4	4
OG0011687	4	4
OG0011688	4	4
OG0011689	4	4
OG0011690	4	4
OG0011691	2	2
OG0011692	4	4
OG0011693	3	3
OG0011694	3	3
OG0011695	2	2
OG0011696	3	3
OG0011697	4	4
OG0011698	3	3
OG0011699	3	3
OG0011700	4	4
OG0011701	3	3
OG0011702	3	3
OG0011703	2	2
OG0011704	2	2
OG0011705	3	3
OG0011706	2	2
OG0011707	2	2
OG0011708	2	2
OG0011709	2	2
OG0011710	4	4
OG0011711	3	3
OG0011712	3	3
OG0011713	4	4
OG0011714	4	4
OG0011715	2	2
OG0011716	2	2
OG0011717	4	4
OG0011718	3	3
OG0011719	3	3
OG0011720	3	3
OG0011721	4	4
OG0011722	3	3
OG0011723	3	3
OG0011724	2	2
OG0011725	2	2
OG0011726	3	3
OG0011727	3	3
OG0011728	4	4
OG0011729	3	3
OG0011730	2	2
OG0011731	3	3
OG0011732	3	3
OG0011733	3	3
OG0011734	3	3
OG0011735	3	3
OG0011736	4	4
OG0011737	4	4
OG0011738	4	4
OG0011739	4	4
OG0011740	4	4
OG0011741	4	4
OG0011742	4	4
OG0011743	4	4
OG0011744	4	4
OG0011745	4	4
OG0011746	4	4
OG0011747	4	4
OG0011748	1	1
OG0011749	2	2
OG0011750	2	2
OG0011751	3	3
OG0011752	0	0
OG0011753	0	0
OG0011754	0	0
OG0011755	0	0
OG0011756	3	3
OG0011757	2	2
OG0011758	1	1
OG0011759	0	0
OG0011760	0	0
OG0011761	1	1
OG0011762	0	0
OG0011763	2	2
OG0011764	3	3
OG0011765	1	1
OG0011766	0	0
OG0011767	1	1
OG0011768	3	3
OG0011769	0	0
OG0011770	3	3
OG0011771	3	3
OG0011772	0	0
OG0011773	2	2
OG0011774	1	1
OG0011775	0	0
OG0011776	1	1
OG0011777	3	3
OG0011778	0	0
OG0011779	3	3
OG0011780	1	1
OG0011781	0	0
OG0011782	3	3
OG0011783	1	1
OG0011784	0	0
OG0011785	3	3
OG0011786	0	0
OG0011787	3	3
OG0011788	3	3
OG0011789	2	2
OG0011790	3	3
OG0011791	3	3
OG0011792	3	3
OG0011793	0	0
OG0011794	1	1
OG0011795	1	1
OG0011796	0	0
OG0011797	0	0
OG0011798	0	0
OG0011799	1	1
OG0011800	1	1
OG0011801	3	3
OG0011802	3	3
OG0011803	3	3
OG0011804	1	1
OG0011805	3	3
OG0011806	3	3
OG0011807	1	1
OG0011808	3	3
OG0011809	0	0
OG0011810	0	0
OG0011811	0	0
OG0011812	0	0
OG0011813	3	3
OG0011814	1	1
OG0011815	0	0
OG0011816	3	3
OG0011817	0	0
OG0011818	2	2
OG0011819	2	2
OG0011820	3	3
OG0011821	1	1
OG0011822	1	1
OG0011823	1	1
OG0011824	0	0
OG0011825	0	0
OG0011826	1	1
OG0011827	1	1
OG0011828	3	3
OG0011829	1	1
OG0011830	0	0
OG0011831	0	0
OG0011832	1	1
OG0011833	3	3
OG0011834	0	0
OG0011835	1	1
OG0011836	1	1
OG0011837	1	1
OG0011838	1	1
OG0011839	2	2
OG0011840	0	0
OG0011841	3	3
OG0011842	0	0
OG0011843	1	1
OG0011844	3	3
OG0011845	2	2
OG0011846	2	2
OG0011847	2	2
OG0011848	3	3
OG0011849	2	2
OG0011850	1	1
OG0011851	1	1
OG0011852	1	1
OG0011853	3	3
OG0011854	0	0
OG0011855	1	1
OG0011856	0	0
OG0011857	0	0
OG0011858	2	2
OG0011859	0	0
OG0011860	0	0
OG0011861	3	3
OG0011862	0	0
OG0011863	0	0
OG0011864	0	0
OG0011865	2	2
OG0011866	0	0
OG0011867	1	1
OG0011868	1	1
OG0011869	2	2
OG0011870	0	0
OG0011871	1	1
OG0011872	2	2
OG0011873	0	0
OG0011874	2	2
OG0011875	1	1
OG0011876	0	0
OG0011877	1	1
OG0011878	1	1
OG0011879	1	1
OG0011880	0	0
OG0011881	1	1
OG0011882	2	2
OG0011883	1	1
OG0011884	1	1
OG0011885	1	1
OG0011886	1	1
OG0011887	0	0
OG0011888	0	0
OG0011889	0	0
OG0011890	1	1
OG0011891	0	0
OG0011892	0	0
OG0011893	1	1
OG0011894	1	1
OG0011895	2	2
OG0011896	1	1
OG0011897	1	1
OG0011898	3	3
OG0011899	1	1
OG0011900	1	1
OG0011901	0	0
OG0011902	1	1
OG0011903	1	1
OG0011904	2	2
OG0011905	1	1
OG0011906	1	1
OG0011907	1	1
OG0011908	0	0
OG0011909	0	0
OG0011910	2	2
OG0011911	1	1
OG0011912	1	1
OG0011913	0	0
OG0011914	2	2
OG0011915	0	0
OG0011916	1	1
OG0011917	0	0
OG0011918	1	1
